Linux 2.6.32-431.el6.i686 (bogon) 	06/09/2019 	_i686_	(24 CPU)

12:00:01 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
02:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:00:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:10:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 AM        lo      1.30      1.30      0.18      0.18      0.00      0.00      0.00
02:20:01 AM  Auto_em1      0.17      0.13      0.05      0.04      0.00      0.00      0.05
02:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM        lo      0.30      0.30      0.02      0.02      0.00      0.00      0.00
02:30:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM        lo      0.30      0.30      0.02      0.02      0.00      0.00      0.00
02:40:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM        lo      0.36      0.36      0.03      0.03      0.00      0.00      0.00
02:50:01 AM  Auto_em1      0.08      0.05      0.02      0.00      0.00      0.00      0.05
02:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:00:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
03:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:10:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
03:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
03:20:01 AM  Auto_em1      0.09      0.05      0.02      0.00      0.00      0.00      0.05
03:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:30:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
03:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:40:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
03:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
03:50:01 AM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
03:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:00:01 AM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
04:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:10:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
04:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
04:20:01 AM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
04:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:30:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
04:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:40:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
04:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
04:50:01 AM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
04:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:00:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
05:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:10:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
05:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
05:20:01 AM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
05:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:30:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
05:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:40:01 AM  Auto_em1      0.07      0.02      0.01      0.00      0.00      0.00      0.05
05:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM        lo      0.36      0.36      0.04      0.04      0.00      0.00      0.00
05:50:01 AM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
05:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:00:02 AM  Auto_em1      0.10      0.05      0.04      0.01      0.00      0.00      0.05
06:00:02 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:10:01 AM  Auto_em1      0.06      0.00      0.01      0.00      0.00      0.00      0.05
06:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
06:20:01 AM  Auto_em1      0.12      0.05      0.03      0.00      0.00      0.00      0.05
06:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:30:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
06:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:40:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
06:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
06:50:01 AM  Auto_em1      0.15      0.03      0.04      0.00      0.00      0.00      0.05
06:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:00:01 AM  Auto_em1      0.13      0.03      0.04      0.00      0.00      0.00      0.05
07:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:10:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
07:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
07:20:01 AM  Auto_em1      0.16      0.04      0.04      0.00      0.00      0.00      0.05
07:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:30:01 AM  Auto_em1      0.14      0.02      0.04      0.00      0.00      0.00      0.05
07:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:40:01 AM  Auto_em1      0.20      0.05      0.04      0.00      0.00      0.00      0.05
07:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM        lo      0.36      0.36      0.04      0.04      0.00      0.00      0.00
07:50:01 AM  Auto_em1      0.16      0.04      0.04      0.00      0.00      0.00      0.05
07:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:00:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
08:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:10:01 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
08:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
08:20:01 AM  Auto_em1      0.16      0.04      0.04      0.00      0.00      0.00      0.05
08:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:02 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:30:02 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
08:30:02 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:40:01 AM  Auto_em1      0.15      0.04      0.04      0.00      0.00      0.00      0.05
08:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
08:50:01 AM  Auto_em1      0.16      0.04      0.04      0.00      0.00      0.00      0.05
08:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:00:01 AM  Auto_em1      0.26      0.02      0.05      0.00      0.00      0.00      0.14
09:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:10:01 AM  Auto_em1      0.16      0.03      0.04      0.00      0.00      0.00      0.06
09:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
09:20:01 AM  Auto_em1      0.17      0.05      0.04      0.00      0.00      0.00      0.08
09:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:30:01 AM  Auto_em1      0.07      0.00      0.02      0.00      0.00      0.00      0.06
09:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:40:01 AM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
09:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
09:50:01 AM  Auto_em1      0.09      0.03      0.02      0.00      0.00      0.00      0.05
09:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:00:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
10:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:10:01 AM  Auto_em1      0.07      0.03      0.02      0.00      0.00      0.00      0.05
10:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM        lo      0.47      0.47      0.05      0.05      0.00      0.00      0.00
10:20:01 AM  Auto_em1      0.10      0.06      0.02      0.01      0.00      0.00      0.05
10:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM        lo      0.20      0.20      0.01      0.01      0.00      0.00      0.00
10:30:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
10:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM        lo      0.20      0.20      0.01      0.01      0.00      0.00      0.00
10:40:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
10:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM        lo      0.33      0.33      0.03      0.03      0.00      0.00      0.00
10:50:01 AM  Auto_em1      0.20      0.21      0.05      0.02      0.00      0.00      0.05
10:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:00:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
11:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:10:01 AM  Auto_em1      0.10      0.05      0.04      0.00      0.00      0.00      0.05
11:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
11:20:01 AM  Auto_em1      0.09      0.05      0.02      0.00      0.00      0.00      0.05
11:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:30:01 AM  Auto_em1      0.06      0.00      0.01      0.00      0.00      0.00      0.05
11:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:40:01 AM  Auto_em1      0.07      0.03      0.02      0.00      0.00      0.00      0.05
11:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
11:50:01 AM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
11:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
12:00:01 PM  Auto_em1      0.07      0.02      0.02      0.00      0.00      0.00      0.05
12:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
12:10:01 PM  Auto_em1      0.22      0.02      0.03      0.00      0.00      0.00      0.17
12:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 PM        lo      0.36      0.36      0.04      0.04      0.00      0.00      0.00
12:20:01 PM  Auto_em1      0.11      0.05      0.02      0.00      0.00      0.00      0.07
12:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
12:30:01 PM  Auto_em1      0.08      0.01      0.02      0.00      0.00      0.00      0.07
12:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
12:40:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.06
12:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
12:50:01 PM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
12:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
01:00:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
01:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
01:10:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
01:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:02 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
01:20:02 PM  Auto_em1      0.26      0.05      0.03      0.00      0.00      0.00      0.19
01:20:02 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
01:30:01 PM  Auto_em1      0.08      0.01      0.02      0.00      0.00      0.00      0.07
01:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
01:40:01 PM  Auto_em1      0.08      0.01      0.02      0.00      0.00      0.00      0.07
01:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM        lo      0.36      0.36      0.04      0.04      0.00      0.00      0.00
01:50:01 PM  Auto_em1      0.19      0.19      0.05      0.02      0.00      0.00      0.07
01:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:00:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:10:01 PM  Auto_em1      0.07      0.02      0.02      0.00      0.00      0.00      0.05
02:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
02:20:01 PM  Auto_em1      0.09      0.06      0.02      0.01      0.00      0.00      0.05
02:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:30:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
02:50:01 PM  Auto_em1      0.08      0.05      0.02      0.00      0.00      0.00      0.05
02:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:00:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
03:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:10:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
03:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
03:20:01 PM  Auto_em1      0.09      0.05      0.02      0.00      0.00      0.00      0.05
03:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:30:01 PM  Auto_em1      0.25      0.02      0.03      0.00      0.00      0.00      0.18
03:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:40:01 PM  Auto_em1      0.08      0.01      0.02      0.00      0.00      0.00      0.07
03:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM        lo      0.36      0.36      0.04      0.04      0.00      0.00      0.00
03:50:01 PM  Auto_em1      0.10      0.05      0.02      0.00      0.00      0.00      0.07
03:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:00:01 PM  Auto_em1      0.07      0.01      0.02      0.00      0.00      0.00      0.06
04:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:10:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
04:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
04:20:01 PM  Auto_em1      0.08      0.05      0.02      0.00      0.00      0.00      0.05
04:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:30:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
04:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:40:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
04:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
04:50:01 PM  Auto_em1      0.42      0.27      0.07      0.02      0.00      0.00      0.20
04:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:00:01 PM  Auto_em1      0.07      0.01      0.02      0.00      0.00      0.00      0.06
05:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:10:01 PM  Auto_em1      0.10      0.02      0.02      0.00      0.00      0.00      0.08
05:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
05:20:01 PM  Auto_em1      0.10      0.05      0.02      0.00      0.00      0.00      0.06
05:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:30:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
05:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
05:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
05:50:01 PM  Auto_em1      0.09      0.05      0.02      0.00      0.00      0.00      0.05
05:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:00:01 PM  Auto_em1      0.05      0.01      0.01      0.00      0.00      0.00      0.05
